spec_code,spec_es,year,doc_code,n_visits,n_surgeries,n_patients
480,oftalmologia,2012,32434712,45,5,42
480,oftalmologia,2012,32443441,69,8,72
480,oftalmologia,2012,39789532,80,2,45
480,oftalmologia,2012,32447405,162,6,147
480,oftalmologia,2012,32449155,367,10,322
480,oftalmologia,2012,51702638,482,16,382
480,oftalmologia,2012,55154846,12,1,10
480,oftalmologia,2012,39694264,319,20,257
480,oftalmologia,2012,39686433,100,7,78
480,oftalmologia,2012,38655181,33,3,26
480,oftalmologia,2012,38655181,16,2,15
480,oftalmologia,2012,3644688,60,1,56
480,oftalmologia,2012,3558633,429,21,366
480,oftalmologia,2012,35497711,83,10,50
480,oftalmologia,2012,3351499,280,25,229
480,oftalmologia,2012,32508057,112,10,91
480,oftalmologia,2012,3345775,26,1,26
480,oftalmologia,2012,3323856,72,5,64
480,oftalmologia,2012,32639343,87,9,76
480,oftalmologia,2012,32459005,138,12,131
483,oftalmologia cornea y glaucoma,2012,71659844,396,55,300
483,oftalmologia cornea y glaucoma,2012,71788281,114,8,97
485,oftalmologia pediatrica,2012,43745436,1941,6,1764
485,oftalmologia pediatrica,2012,45456655,435,5,360
485,oftalmologia pediatrica,2012,10533776,177,3,162
485,oftalmologia pediatrica,2012,79311647,66,1,52
485,oftalmologia pediatrica,2012,14320785,338,3,284
485,oftalmologia pediatrica,2012,14320785,414,3,355
485,oftalmologia pediatrica,2012,31950837,794,1,734
485,oftalmologia pediatrica,2012,39691595,297,2,257
485,oftalmologia pediatrica,2012,39694787,84,2,66
485,oftalmologia pediatrica,2012,41682447,202,4,144
485,oftalmologia pediatrica,2012,79155483,164,3,142
485,oftalmologia pediatrica,2012,52580975,169,2,149
485,oftalmologia pediatrica,2012,43618053,536,15,459
486,oftalmologia y retinologia,2012,45478880,21,2,16
486,oftalmologia y retinologia,2012,42880777,128,9,116
486,oftalmologia y retinologia,2012,7000877111,90,7,71
486,oftalmologia y retinologia,2012,79149741,63,14,41
486,oftalmologia y retinologia,2012,79143616,28,5,22
486,oftalmologia y retinologia,2012,78018571,109,7,75
486,oftalmologia y retinologia,2012,71786562,28,2,24
486,oftalmologia y retinologia,2012,60360721,99,15,82
486,oftalmologia y retinologia,2012,63494320,21,3,16
490,hemato oncología pediátrica,2012,8302554,224,1,151
491,oncologia clinica,2012,12966526,15,1,18
513,ortopedia oncologica,2012,79419362,37,3,20
513,ortopedia oncologica,2012,71788162,83,15,51
513,ortopedia oncologica,2012,71731053,37,2,31
514,ortopedia y traumatologia,2012,73080476,7,1,6
514,ortopedia y traumatologia,2012,70556526,12,1,7
514,ortopedia y traumatologia,2012,73089708,13,2,15
514,ortopedia y traumatologia,2012,73089747,11,1,12
514,ortopedia y traumatologia,2012,73105939,15,1,13
514,ortopedia y traumatologia,2012,73122684,38,9,29
514,ortopedia y traumatologia,2012,73133878,7,1,7
514,ortopedia y traumatologia,2012,7458422,32,5,29
514,ortopedia y traumatologia,2012,7474665,60,1,43
514,ortopedia y traumatologia,2012,7508529,117,18,90
514,ortopedia y traumatologia,2012,75097897,13,1,9
514,ortopedia y traumatologia,2012,7532645,54,8,47
514,ortopedia y traumatologia,2012,7539084,3,2,5
514,ortopedia y traumatologia,2012,7542378,22,18,49
514,ortopedia y traumatologia,2012,7549117,12,2,13
514,ortopedia y traumatologia,2012,7549309,95,12,75
514,ortopedia y traumatologia,2012,76315813,163,30,135
514,ortopedia y traumatologia,2012,79141425,103,1,75
514,ortopedia y traumatologia,2012,79143724,59,5,33
514,ortopedia y traumatologia,2012,79144227,156,1,88
514,ortopedia y traumatologia,2012,79147087,27,1,20
514,ortopedia y traumatologia,2012,79151262,54,5,28
514,ortopedia y traumatologia,2012,79153252,54,1,45
514,ortopedia y traumatologia,2012,79234955,65,5,56
514,ortopedia y traumatologia,2012,79234955,88,5,72
514,ortopedia y traumatologia,2012,79235428,25,2,22
514,ortopedia y traumatologia,2012,79235607,60,7,49
514,ortopedia y traumatologia,2012,79265496,54,1,42
514,ortopedia y traumatologia,2012,73075925,186,35,177
514,ortopedia y traumatologia,2012,72134079,24,1,20
514,ortopedia y traumatologia,2012,72000742,62,9,42
514,ortopedia y traumatologia,2012,71733470,21,5,21
514,ortopedia y traumatologia,2012,70558482,29,2,20
514,ortopedia y traumatologia,2012,70559526,938,94,662
514,ortopedia y traumatologia,2012,70560384,3,421,423
514,ortopedia y traumatologia,2012,70563708,1445,62,922
514,ortopedia y traumatologia,2012,70569416,109,6,87
514,ortopedia y traumatologia,2012,70875857,3,2,5
514,ortopedia y traumatologia,2012,71394225,30,1,22
514,ortopedia y traumatologia,2012,71578354,37,3,36
514,ortopedia y traumatologia,2012,71581098,745,39,584
514,ortopedia y traumatologia,2012,71581985,119,2,81
514,ortopedia y traumatologia,2012,71594272,25,5,30
514,ortopedia y traumatologia,2012,71594272,19,12,30
514,ortopedia y traumatologia,2012,71598304,114,10,91
514,ortopedia y traumatologia,2012,79267937,84,5,53
514,ortopedia y traumatologia,2012,71604631,228,5,167
514,ortopedia y traumatologia,2012,71611289,527,39,375
514,ortopedia y traumatologia,2012,71620829,63,3,57
514,ortopedia y traumatologia,2012,71644493,74,10,75
514,ortopedia y traumatologia,2012,71657198,146,22,119
514,ortopedia y traumatologia,2012,71661507,97,9,73
514,ortopedia y traumatologia,2012,71671359,27,49,88
514,ortopedia y traumatologia,2012,71674861,16,6,19
514,ortopedia y traumatologia,2012,71676499,200,54,160
514,ortopedia y traumatologia,2012,71687465,570,42,457
514,ortopedia y traumatologia,2012,71695746,47,7,35
514,ortopedia y traumatologia,2012,71704341,326,68,238
514,ortopedia y traumatologia,2012,71729679,702,190,710
514,ortopedia y traumatologia,2012,71731342,64,20,66
514,ortopedia y traumatologia,2012,71610528,153,7,121
514,ortopedia y traumatologia,2012,79288027,24,12,42
514,ortopedia y traumatologia,2012,88136367,153,37,153
514,ortopedia y traumatologia,2012,79424063,41,4,30
514,ortopedia y traumatologia,2012,8533917,177,16,147
514,ortopedia y traumatologia,2012,85465521,44,4,31
514,ortopedia y traumatologia,2012,8690523,197,13,133
514,ortopedia y traumatologia,2012,8693670,56,2,53
514,ortopedia y traumatologia,2012,8698094,236,9,151
514,ortopedia y traumatologia,2012,87245450,10,1,8
514,ortopedia y traumatologia,2012,8729936,371,96,361
514,ortopedia y traumatologia,2012,8740292,7,1,4
514,ortopedia y traumatologia,2012,89004608,34,7,30
514,ortopedia y traumatologia,2012,9084662,165,8,134
514,ortopedia y traumatologia,2012,9089843,24,13,43
514,ortopedia y traumatologia,2012,9089843,29,14,33
514,ortopedia y traumatologia,2012,9113982,90,3,78
514,ortopedia y traumatologia,2012,8533914,57,4,40
514,ortopedia y traumatologia,2012,9113982,77,1,74
514,ortopedia y traumatologia,2012,91229420,61,8,43
514,ortopedia y traumatologia,2012,91231451,32,3,29
514,ortopedia y traumatologia,2012,91251552,6,4,9
514,ortopedia y traumatologia,2012,91254757,62,2,50
514,ortopedia y traumatologia,2012,9135504,137,10,112
514,ortopedia y traumatologia,2012,94417336,49,2,40
514,ortopedia y traumatologia,2012,9522764,155,13,100
514,ortopedia y traumatologia,2012,98546725,49,3,44
514,ortopedia y traumatologia,2012,98547830,112,13,107
514,ortopedia y traumatologia,2012,98556715,30,1,24
514,ortopedia y traumatologia,2012,98624874,16,1,16
514,ortopedia y traumatologia,2012,6503200209,16,2,16
514,ortopedia y traumatologia,2012,70554128,73,5,51
514,ortopedia y traumatologia,2012,91222696,33,3,22
514,ortopedia y traumatologia,2012,84074448,49,2,33
514,ortopedia y traumatologia,2012,84005970,4,1,4
514,ortopedia y traumatologia,2012,8314851,145,118,280
514,ortopedia y traumatologia,2012,79490734,168,30,120
514,ortopedia y traumatologia,2012,79591950,57,5,53
514,ortopedia y traumatologia,2012,79686392,44,1,25
514,ortopedia y traumatologia,2012,80090966,9,13,18
514,ortopedia y traumatologia,2012,80230004,108,40,105
514,ortopedia y traumatologia,2012,80408461,70,1,44
514,ortopedia y traumatologia,2012,80410490,125,15,91
514,ortopedia y traumatologia,2012,80413260,11,1,10
514,ortopedia y traumatologia,2012,80418342,51,1,34
514,ortopedia y traumatologia,2012,8215224,26,1,33
514,ortopedia y traumatologia,2012,8257833,64,5,45
514,ortopedia y traumatologia,2012,8258813,101,15,91
514,ortopedia y traumatologia,2012,8262106,278,25,267
514,ortopedia y traumatologia,2012,8271248,160,2,133
514,ortopedia y traumatologia,2012,8274223,116,10,112
514,ortopedia y traumatologia,2012,8278192,167,82,319
514,ortopedia y traumatologia,2012,8281357,2,1,2
514,ortopedia y traumatologia,2012,8287116,265,12,201
514,ortopedia y traumatologia,2012,8288281,10,11,25
514,ortopedia y traumatologia,2012,8288962,215,11,153
514,ortopedia y traumatologia,2012,8297618,60,84,140
514,ortopedia y traumatologia,2012,8298447,4,15,21
514,ortopedia y traumatologia,2012,8302574,195,5,134
514,ortopedia y traumatologia,2012,8306483,4,22,26
514,ortopedia y traumatologia,2012,8306483,12,12,28
514,ortopedia y traumatologia,2012,8307507,57,17,78
514,ortopedia y traumatologia,2012,8307723,220,37,196
514,ortopedia y traumatologia,2012,8311325,221,24,174
514,ortopedia y traumatologia,2012,8311710,267,306,557
514,ortopedia y traumatologia,2012,79358247,1,1,3
514,ortopedia y traumatologia,2012,70552348,88,2,77
514,ortopedia y traumatologia,2012,73086547,182,3,141
514,ortopedia y traumatologia,2012,70114306,55,3,54
514,ortopedia y traumatologia,2012,15251830,39,2,40
514,ortopedia y traumatologia,2012,15346981,1085,118,873
514,ortopedia y traumatologia,2012,15347848,166,18,135
514,ortopedia y traumatologia,2012,16218787,50,4,44
514,ortopedia y traumatologia,2012,16261328,16,2,16
514,ortopedia y traumatologia,2012,16269674,617,58,480
514,ortopedia y traumatologia,2012,16270041,146,8,102
514,ortopedia y traumatologia,2012,16272102,3,2,3
514,ortopedia y traumatologia,2012,16283450,98,1,95
514,ortopedia y traumatologia,2012,16353976,35,3,30
514,ortopedia y traumatologia,2012,16450865,161,29,132
514,ortopedia y traumatologia,2012,16451481,14,1,11
514,ortopedia y traumatologia,2012,16547684,49,3,49
514,ortopedia y traumatologia,2012,16581936,8,1,8
514,ortopedia y traumatologia,2012,16590028,19,1,18
514,ortopedia y traumatologia,2012,16604931,68,4,59
514,ortopedia y traumatologia,2012,16620326,11,1,6
514,ortopedia y traumatologia,2012,16770896,1,16,19
514,ortopedia y traumatologia,2012,16765227,135,2,103
514,ortopedia y traumatologia,2012,16740074,52,4,40
514,ortopedia y traumatologia,2012,16732802,98,10,86
514,ortopedia y traumatologia,2012,16714746,385,38,255
514,ortopedia y traumatologia,2012,16703018,282,28,191
514,ortopedia y traumatologia,2012,15016396,77,3,76
514,ortopedia y traumatologia,2012,16695135,32,4,25
514,ortopedia y traumatologia,2012,16684725,77,12,68
514,ortopedia y traumatologia,2012,16660431,175,13,126
514,ortopedia y traumatologia,2012,16644032,132,1,94
514,ortopedia y traumatologia,2012,16643984,137,11,97
514,ortopedia y traumatologia,2012,16634689,103,9,81
514,ortopedia y traumatologia,2012,16629449,158,3,121
514,ortopedia y traumatologia,2012,16689168,29,52,87
514,ortopedia y traumatologia,2012,16820564,154,7,116
514,ortopedia y traumatologia,2012,14952362,72,2,65
514,ortopedia y traumatologia,2012,14885128,30,3,22
514,ortopedia y traumatologia,2012,10071464,5,1,6
514,ortopedia y traumatologia,2012,10086679,96,7,76
514,ortopedia y traumatologia,2012,10086679,97,7,80
514,ortopedia y traumatologia,2012,10106736,41,7,41
514,ortopedia y traumatologia,2012,10108416,28,3,23
514,ortopedia y traumatologia,2012,10217154,27,1,22
514,ortopedia y traumatologia,2012,10240900,72,16,57
514,ortopedia y traumatologia,2012,10250389,149,52,156
514,ortopedia y traumatologia,2012,10260259,32,11,41
514,ortopedia y traumatologia,2012,70123043,296,38,228
514,ortopedia y traumatologia,2012,10286175,34,4,32
514,ortopedia y traumatologia,2012,11378535,55,2,32
514,ortopedia y traumatologia,2012,11378535,73,3,43
514,ortopedia y traumatologia,2012,11379811,86,1,65
514,ortopedia y traumatologia,2012,12133994,77,1,38
514,ortopedia y traumatologia,2012,12544286,166,8,141
514,ortopedia y traumatologia,2012,12547744,22,5,15
514,ortopedia y traumatologia,2012,14884199,15,3,12
514,ortopedia y traumatologia,2012,14882670,114,3,90
514,ortopedia y traumatologia,2012,14268096,70,3,50
514,ortopedia y traumatologia,2012,14242108,34,1,27
514,ortopedia y traumatologia,2012,13844165,53,12,43
514,ortopedia y traumatologia,2012,13834438,37,5,35
514,ortopedia y traumatologia,2012,14892113,182,1,149
514,ortopedia y traumatologia,2012,13802873,18,1,15
514,ortopedia y traumatologia,2012,13502843,19,2,14
514,ortopedia y traumatologia,2012,13485866,26,1,23
514,ortopedia y traumatologia,2012,13472245,179,5,143
514,ortopedia y traumatologia,2012,13446105,14,45,63
514,ortopedia y traumatologia,2012,12711556,25,17,43
514,ortopedia y traumatologia,2012,12620786,21,7,17
514,ortopedia y traumatologia,2012,13541156,10,1,9
514,ortopedia y traumatologia,2012,17018849,41,53,105
514,ortopedia y traumatologia,2012,71611576,11,7,13
514,ortopedia y traumatologia,2012,17142491,206,10,144
514,ortopedia y traumatologia,2012,32427768,74,6,71
514,ortopedia y traumatologia,2012,3250582,61,3,52
514,ortopedia y traumatologia,2012,3329786,42,2,58
514,ortopedia y traumatologia,2012,3347783,45,2,39
514,ortopedia y traumatologia,2012,3695604,151,3,114
514,ortopedia y traumatologia,2012,39779087,18,1,15
514,ortopedia y traumatologia,2012,42899024,421,1,347
514,ortopedia y traumatologia,2012,43577718,131,20,93
514,ortopedia y traumatologia,2012,4605824,34,2,29
514,ortopedia y traumatologia,2012,4609621,8,4,9
514,ortopedia y traumatologia,2012,52087447,29,27,48
514,ortopedia y traumatologia,2012,600046371,10,2,15
514,ortopedia y traumatologia,2012,6007803,71,8,77
514,ortopedia y traumatologia,2012,17134099,127,4,66
514,ortopedia y traumatologia,2012,6184213,394,3,342
514,ortopedia y traumatologia,2012,70074689,756,113,571
514,ortopedia y traumatologia,2012,6265423,134,10,84
514,ortopedia y traumatologia,2012,70103392,142,14,90
514,ortopedia y traumatologia,2012,70099144,619,18,496
514,ortopedia y traumatologia,2012,70095112,139,11,124
514,ortopedia y traumatologia,2012,70094354,88,3,64
514,ortopedia y traumatologia,2012,70094272,75,3,70
514,ortopedia y traumatologia,2012,70093459,113,67,159
514,ortopedia y traumatologia,2012,3227076,158,6,108
514,ortopedia y traumatologia,2012,70082495,18,34,59
514,ortopedia y traumatologia,2012,70041775,68,77,191
514,ortopedia y traumatologia,2012,70039611,47,3,53
514,ortopedia y traumatologia,2012,70030735,373,124,409
514,ortopedia y traumatologia,2012,6881288,221,12,167
514,ortopedia y traumatologia,2012,6816199,44,1,48
514,ortopedia y traumatologia,2012,6816199,27,6,30
514,ortopedia y traumatologia,2012,70076948,205,13,179
514,ortopedia y traumatologia,2012,70108250,23,66,107
514,ortopedia y traumatologia,2012,3181001,24,1,15
514,ortopedia y traumatologia,2012,19492451,27,2,29
514,ortopedia y traumatologia,2012,17155046,32,1,31
514,ortopedia y traumatologia,2012,17164820,136,16,87
514,ortopedia y traumatologia,2012,17194850,22,3,17
514,ortopedia y traumatologia,2012,17330442,3,3,5
514,ortopedia y traumatologia,2012,19066018,128,8,77
514,ortopedia y traumatologia,2012,19067267,100,4,64
514,ortopedia y traumatologia,2012,19078799,121,3,89
514,ortopedia y traumatologia,2012,19109249,64,2,38
514,ortopedia y traumatologia,2012,19144198,59,1,41
514,ortopedia y traumatologia,2012,19145333,103,3,60
514,ortopedia y traumatologia,2012,19159309,43,3,32
514,ortopedia y traumatologia,2012,19163923,98,3,67
514,ortopedia y traumatologia,2012,19184508,81,1,50
514,ortopedia y traumatologia,2012,19186921,79,4,42
514,ortopedia y traumatologia,2012,19214152,7,1,5
514,ortopedia y traumatologia,2012,19214455,11,1,8
514,ortopedia y traumatologia,2012,19233278,30,2,18
514,ortopedia y traumatologia,2012,19478147,121,4,75
514,ortopedia y traumatologia,2012,19469498,143,13,103
514,ortopedia y traumatologia,2012,19465693,63,1,48
514,ortopedia y traumatologia,2012,19458991,38,2,27
514,ortopedia y traumatologia,2012,19449431,39,2,27
514,ortopedia y traumatologia,2012,19442892,13,1,11
514,ortopedia y traumatologia,2012,19495102,35,8,29
514,ortopedia y traumatologia,2012,19421924,46,1,21
514,ortopedia y traumatologia,2012,19404463,156,11,142
514,ortopedia y traumatologia,2012,19389069,48,8,51
514,ortopedia y traumatologia,2012,19340850,21,2,17
514,ortopedia y traumatologia,2012,19333825,38,7,33
514,ortopedia y traumatologia,2012,19327076,34,1,23
514,ortopedia y traumatologia,2012,19249648,370,5,140
514,ortopedia y traumatologia,2012,19421924,114,11,36
515,ortopedia y traumatologia pediatrica,2012,88201284,240,5,199
515,ortopedia y traumatologia pediatrica,2012,51897880,38,1,35
515,ortopedia y traumatologia pediatrica,2012,8717895,582,11,422
515,ortopedia y traumatologia pediatrica,2012,79685324,41,2,36
515,ortopedia y traumatologia pediatrica,2012,79297450,48,1,41
515,ortopedia y traumatologia pediatrica,2012,79272582,265,7,203
515,ortopedia y traumatologia pediatrica,2012,79149961,147,8,90
515,ortopedia y traumatologia pediatrica,2012,71664405,409,23,371
515,ortopedia y traumatologia pediatrica,2012,71577078,140,1,94
515,ortopedia y traumatologia pediatrica,2012,19165778,435,7,301
515,ortopedia y traumatologia pediatrica,2012,51897880,24,1,17
516,ortopedia y cirugia artroscopica,2012,16647225,171,15,98
516,ortopedia y traumatologia,2012,12547744,39,4,24
516,ortopedia y cirugia artroscopica,2012,16620693,274,23,212
516,ortopedia y cirugia artroscopica,2012,98657655,266,25,229
516,ortopedia y cirugia artroscopica,2012,16673063,95,11,80
521,otorrinolaringologia,2012,71611032,65,4,56
521,otorrinolaringologia,2012,71652345,123,8,105
521,otorrinolaringologia,2012,71665339,460,71,435
521,otorrinolaringologia,2012,71673221,216,14,148
521,otorrinolaringologia,2012,71682571,196,13,169
521,otorrinolaringologia,2012,71694702,896,103,685
521,otorrinolaringologia,2012,71740911,56,6,45
521,otorrinolaringologia,2012,71755048,345,62,215
521,otorrinolaringologia,2012,71777859,92,3,85
521,otorrinolaringologia,2012,71777859,84,1,80
521,otorrinolaringologia,2012,72137692,165,27,144
521,otorrinolaringologia,2012,72210391,58,1,56
521,otorrinolaringologia,2012,72216677,1205,47,731
521,otorrinolaringologia,2012,71591428,47,1,43
521,otorrinolaringologia,2012,73072496,27,1,30
521,otorrinolaringologia,2012,73074071,9,2,7
521,otorrinolaringologia,2012,73080246,28,1,28
521,otorrinolaringologia,2012,71582417,291,20,227
521,otorrinolaringologia,2012,70546950,192,16,154
521,otorrinolaringologia,2012,70566110,404,21,322
521,otorrinolaringologia,2012,73093340,30,3,33
521,otorrinolaringologia,2012,43617693,67,11,59
521,otorrinolaringologia,2012,43738373,1,1,2
521,otorrinolaringologia,2012,45487079,100,13,71
521,otorrinolaringologia,2012,52387457,84,2,76
521,otorrinolaringologia,2012,6054076,110,11,101
521,otorrinolaringologia,2012,6813373,102,2,92
521,otorrinolaringologia,2012,70043155,377,23,317
521,otorrinolaringologia,2012,70052995,172,9,151
521,otorrinolaringologia,2012,70071733,230,12,203
521,otorrinolaringologia,2012,70086438,236,6,208
521,otorrinolaringologia,2012,70109602,177,49,185
521,otorrinolaringologia,2012,70120017,74,10,82
521,otorrinolaringologia,2012,70120709,655,103,542
521,otorrinolaringologia,2012,70551501,246,23,208
521,otorrinolaringologia,2012,70558503,216,9,151
521,otorrinolaringologia,2012,70560405,989,231,923
521,otorrinolaringologia,2012,71578575,210,31,178
521,otorrinolaringologia,2012,73121273,55,7,42
521,otorrinolaringologia,2012,6050009632,18,1,15
521,otorrinolaringologia,2012,7527574,84,15,99
521,otorrinolaringologia,2012,8683220,494,23,295
521,otorrinolaringologia,2012,8745947,104,7,84
521,otorrinolaringologia,2012,88230384,6,2,7
521,otorrinolaringologia,2012,9061155,19,1,20
521,otorrinolaringologia,2012,9089692,197,11,158
521,otorrinolaringologia,2012,9090774,5,1,5
521,otorrinolaringologia,2012,91236512,15,1,14
521,otorrinolaringologia,2012,91240842,26,3,25
521,otorrinolaringologia,2012,91240842,27,2,24
521,otorrinolaringologia,2012,92501833,31,3,29
521,otorrinolaringologia,2012,92523366,62,2,51
521,otorrinolaringologia,2012,94328775,5,1,5
521,otorrinolaringologia,2012,98541476,109,25,117
521,otorrinolaringologia,2012,98550356,113,8,77
521,otorrinolaringologia,2012,98555697,13,1,14
521,otorrinolaringologia,2012,98555697,21,4,19
521,otorrinolaringologia,2012,43092070,1118,147,866
521,otorrinolaringologia,2012,8279318,375,44,375
521,otorrinolaringologia,2012,8270641,53,4,43
521,otorrinolaringologia,2012,8250150,144,3,127
521,otorrinolaringologia,2012,8247695,49,3,47
521,otorrinolaringologia,2012,7554943,24,1,25
521,otorrinolaringologia,2012,7554943,21,1,22
521,otorrinolaringologia,2012,7632363,34,3,26
521,otorrinolaringologia,2012,79147713,26,2,18
521,otorrinolaringologia,2012,79147964,128,8,92
521,otorrinolaringologia,2012,79159138,211,7,119
521,otorrinolaringologia,2012,79159882,26,1,29
521,otorrinolaringologia,2012,79367693,75,4,63
521,otorrinolaringologia,2012,7426370,98,2,107
521,otorrinolaringologia,2012,79520633,20,2,21
521,otorrinolaringologia,2012,79793864,60,3,49
521,otorrinolaringologia,2012,80407949,89,4,62
521,otorrinolaringologia,2012,80409255,23,1,21
521,otorrinolaringologia,2012,80409255,8,1,6
521,otorrinolaringologia,2012,80426183,13,1,14
521,otorrinolaringologia,2012,80470182,158,7,107
521,otorrinolaringologia,2012,8212144,113,1,108
521,otorrinolaringologia,2012,8232216,11,1,11
521,otorrinolaringologia,2012,79542488,97,4,72
521,otorrinolaringologia,2012,42972069,214,13,191
521,otorrinolaringologia,2012,7225201,80,4,70
521,otorrinolaringologia,2012,42894675,395,24,349
521,otorrinolaringologia,2012,16211474,57,1,50
521,otorrinolaringologia,2012,16256354,46,4,31
521,otorrinolaringologia,2012,16256488,7,1,8
521,otorrinolaringologia,2012,16348904,35,2,34
521,otorrinolaringologia,2012,16349747,43,3,40
521,otorrinolaringologia,2012,16452099,79,18,83
521,otorrinolaringologia,2012,16581904,22,1,19
521,otorrinolaringologia,2012,16584295,14,5,14
521,otorrinolaringologia,2012,16588774,14,1,11
521,otorrinolaringologia,2012,16591789,109,20,85
521,otorrinolaringologia,2012,16606373,250,10,218
521,otorrinolaringologia,2012,16608834,40,4,42
521,otorrinolaringologia,2012,16610213,66,4,56
521,otorrinolaringologia,2012,16612802,119,12,101
521,otorrinolaringologia,2012,16612946,103,22,92
521,otorrinolaringologia,2012,16622552,32,2,25
521,otorrinolaringologia,2012,16624201,59,2,56
521,otorrinolaringologia,2012,16638678,63,7,61
521,otorrinolaringologia,2012,16643352,32,1,24
521,otorrinolaringologia,2012,16656567,114,17,102
521,otorrinolaringologia,2012,16666643,25,1,20
521,otorrinolaringologia,2012,15662544,77,7,68
521,otorrinolaringologia,2012,16720853,2,1,1
521,otorrinolaringologia,2012,14969604,41,3,33
521,otorrinolaringologia,2012,14944054,255,22,214
521,otorrinolaringologia,2012,10064284,109,2,98
521,otorrinolaringologia,2012,10214388,377,15,270
521,otorrinolaringologia,2012,10222527,45,1,38
521,otorrinolaringologia,2012,10242845,7,5,14
521,otorrinolaringologia,2012,10244263,63,8,54
521,otorrinolaringologia,2012,10247677,78,2,66
521,otorrinolaringologia,2012,10479721,221,19,128
521,otorrinolaringologia,2012,10536637,71,3,66
521,otorrinolaringologia,2012,10543283,65,3,43
521,otorrinolaringologia,2012,13445998,84,1,58
521,otorrinolaringologia,2012,13448218,70,3,59
521,otorrinolaringologia,2012,13448326,509,38,409
521,otorrinolaringologia,2012,42899305,778,86,546
521,otorrinolaringologia,2012,13805040,79,3,96
521,otorrinolaringologia,2012,13844240,67,5,71
521,otorrinolaringologia,2012,13893464,72,6,61
521,otorrinolaringologia,2012,14219766,76,1,66
521,otorrinolaringologia,2012,14436380,207,13,157
521,otorrinolaringologia,2012,14442260,22,3,22
521,otorrinolaringologia,2012,14881210,148,26,133
521,otorrinolaringologia,2012,14932910,156,11,117
521,otorrinolaringologia,2012,14944536,150,18,130
521,otorrinolaringologia,2012,16726051,12,2,11
521,otorrinolaringologia,2012,43593087,21,1,20
521,otorrinolaringologia,2012,16738854,35,2,31
521,otorrinolaringologia,2012,3182055,41,3,23
521,otorrinolaringologia,2012,31841044,345,21,255
521,otorrinolaringologia,2012,31889409,81,3,61
521,otorrinolaringologia,2012,31915358,756,45,538
521,otorrinolaringologia,2012,31939319,19,1,17
521,otorrinolaringologia,2012,31959376,44,2,37
521,otorrinolaringologia,2012,31962949,36,4,27
521,otorrinolaringologia,2012,32018526,261,13,222
521,otorrinolaringologia,2012,32076882,167,11,137
521,otorrinolaringologia,2012,3826141,192,17,148
521,otorrinolaringologia,2012,16727573,38,2,37
521,otorrinolaringologia,2012,32462149,89,14,80
521,otorrinolaringologia,2012,32683432,132,8,101
521,otorrinolaringologia,2012,42878937,38,13,39
521,otorrinolaringologia,2012,42867906,764,84,617
521,otorrinolaringologia,2012,41620983,62,3,36
521,otorrinolaringologia,2012,39781594,169,10,122
521,otorrinolaringologia,2012,39685367,49,1,38
521,otorrinolaringologia,2012,39167677,802,131,680
521,otorrinolaringologia,2012,39011873,9,3,9
521,otorrinolaringologia,2012,3229264,109,1,82
521,otorrinolaringologia,2012,31291846,4,3,4
521,otorrinolaringologia,2012,31522828,53,4,52
521,otorrinolaringologia,2012,29117931,17,2,16
521,otorrinolaringologia,2012,16740274,992,211,765
521,otorrinolaringologia,2012,16742606,121,3,90
521,otorrinolaringologia,2012,16755020,31,2,27
521,otorrinolaringologia,2012,16778290,34,5,31
521,otorrinolaringologia,2012,17004210,9,1,9
521,otorrinolaringologia,2012,17050115,44,1,25
521,otorrinolaringologia,2012,17079690,2,1,2
521,otorrinolaringologia,2012,17098589,67,12,71
521,otorrinolaringologia,2012,17164358,8,5,9
521,otorrinolaringologia,2012,17413487,13,1,9
521,otorrinolaringologia,2012,19124380,36,3,29
521,otorrinolaringologia,2012,29621043,610,34,496
521,otorrinolaringologia,2012,19124380,28,4,50
521,otorrinolaringologia,2012,19142524,20,1,19
521,otorrinolaringologia,2012,19230663,17,1,15
521,otorrinolaringologia,2012,19263366,122,9,86
521,otorrinolaringologia,2012,19413369,16,1,18
521,otorrinolaringologia,2012,21068926,111,1,58
521,otorrinolaringologia,2012,22057318,69,4,63
521,otorrinolaringologia,2012,22578524,55,6,45
521,otorrinolaringologia,2012,2774685,95,30,113
521,otorrinolaringologia,2012,2774685,80,30,101
521,otorrinolaringologia,2012,3341797,3,2,5
525,otorrinolaringologia pediatrica,2012,80425576,208,5,129
525,otorrinolaringologia pediatrica,2012,19373129,664,41,462
550,pediatria,2012,8666680,67,1,67
620,reumatologia,2012,8738383,120,1,76
620,reumatologia,2012,8721390,60,8,44
620,reumatologia,2012,79143965,548,11,265
620,reumatologia,2012,8689383,6,5,9
620,reumatologia,2012,91235819,69,1,41
750,urologia,2012,79484745,11,3,9
750,urologia,2012,79372480,70,3,52
750,urologia,2012,79354391,45,3,37
750,urologia,2012,79284894,56,3,52
750,urologia,2012,79155439,29,4,26
750,urologia,2012,79154117,26,1,17
750,urologia,2012,79148977,98,1,77
750,urologia,2012,79141814,43,1,41
750,urologia,2012,79115427,56,1,37
750,urologia,2012,7549332,91,10,66
750,urologia,2012,7529669,3,3,4
750,urologia,2012,73098101,14,2,13
750,urologia,2012,73078860,64,4,51
750,urologia,2012,72137462,40,3,30
750,urologia,2012,72136805,72,6,75
750,urologia,2012,72128185,13,2,9
750,urologia,2012,71741118,135,6,101
